essay_id,prompt_name,predicted
314b42e,Driverless cars,True
3154945,"""A Cowboy Who Rode the Waves""",True
316583e,Driverless cars,True
3168ef6,Facial action coding system,True
317173f,Driverless cars,True
3178186,Exploring Venus,True
318dac4,"""A Cowboy Who Rode the Waves""",True
318ff17,"""A Cowboy Who Rode the Waves""",True
319d071,Exploring Venus,True
31a4f01,Driverless cars,True
31b73d2,Facial action coding system,True
31c49e5,Driverless cars,True
31d9589,The Face on Mars,True
31dfb5f,Exploring Venus,True
31e190f,Driverless cars,True
31e4327,Exploring Venus,True
31f7cbe,Exploring Venus,True
32090e3,Driverless cars,True
320ae92,The Face on Mars,True
320c246,Driverless cars,True
323c0b8,Facial action coding system,True
323cdd6,Exploring Venus,True
3241fbf,Driverless cars,True
3242556,Facial action coding system,True
32630a9,The Face on Mars,True
326414d,Exploring Venus,True
326d2f5,Driverless cars,True
3294135,Driverless cars,True
329e332,Exploring Venus,True
32ae080,Facial action coding system,True
32bc1ed,Driverless cars,True
32d692d,Facial action coding system,True
32dc789,Driverless cars,True
32f232d,Facial action coding system,True
32f2382,Facial action coding system,True
32f4638,Exploring Venus,True
32f658f,Exploring Venus,True
3306441,Exploring Venus,True
330d7fe,Facial action coding system,True
331ec21,Facial action coding system,True
333d99e,Facial action coding system,True
333e2c7,Driverless cars,True
3348cd7,Driverless cars,True
334eb50,Exploring Venus,True
335556a,Driverless cars,True
33568ce,Facial action coding system,True
3358e08,Facial action coding system,True
335fd9b,Exploring Venus,True
3380b17,Facial action coding system,True
33b12bc,Facial action coding system,True
33b6860,Driverless cars,True
33c34e1,Driverless cars,True
33dcf9a,The Face on Mars,True
33fd8e1,Driverless cars,True
341a9c9,The Face on Mars,True
34229a5,The Face on Mars,True
34322b6,Driverless cars,True
34339c4,Exploring Venus,True
346645c,Facial action coding system,True
346a63c,Driverless cars,True
347f9d9,The Face on Mars,True
348eb9c,Exploring Venus,True
3497854,Facial action coding system,True
34b6263,Driverless cars,True
34ba9f1,The Face on Mars,True
34bcca0,Facial action coding system,True
34e37d0,Driverless cars,True
34e8646,"""A Cowboy Who Rode the Waves""",True
3502893,The Face on Mars,True
3508b1d,Exploring Venus,True
350a223,Exploring Venus,True
3514f75,Facial action coding system,True
353186c,Driverless cars,True
357c8cc,Driverless cars,True
357ce9b,Driverless cars,True
3594401,Exploring Venus,True
359b327,Driverless cars,True
359b8ee,Driverless cars,True
35b9791,The Face on Mars,True
35ba672,Driverless cars,True
35bc274,Exploring Venus,True
35c1b10,The Face on Mars,True
35cb607,Exploring Venus,True
35e09c5,Driverless cars,True
35e422a,Facial action coding system,True
35edf9f,Exploring Venus,True
35fd114,Facial action coding system,True
360214a,Facial action coding system,True
36044fc,Exploring Venus,True
36050fb,Driverless cars,True
36340af,Driverless cars,True
3641b74,Driverless cars,True
3654052,"""A Cowboy Who Rode the Waves""",True
366ba9d,Facial action coding system,True
366daac,Driverless cars,True
3671cdd,Driverless cars,True
369bc0b,Driverless cars,True
36ac515,"""A Cowboy Who Rode the Waves""",True
36bc88a,Driverless cars,True
36c2717,Facial action coding system,True
36e31bf,Facial action coding system,True
36e6143,Driverless cars,True
36e8507,The Face on Mars,True
36f1f67,"""A Cowboy Who Rode the Waves""",True
36f6d67,Driverless cars,True
36fd5ae,Exploring Venus,True
36ff4b3,Driverless cars,True
37102dc,Driverless cars,True
372ad46,Driverless cars,True
373a9dc,Exploring Venus,True
373b14e,Exploring Venus,True
373fb48,Driverless cars,True
37404a5,Facial action coding system,True
3743779,"""A Cowboy Who Rode the Waves""",True
3745735,"""A Cowboy Who Rode the Waves""",True
3748b23,"""A Cowboy Who Rode the Waves""",True
3751711,Driverless cars,True
3755a66,Driverless cars,True
376021a,Facial action coding system,True
377abd0,Driverless cars,True
377cdc4,The Face on Mars,True
3785422,Exploring Venus,True
3785d1d,Exploring Venus,True
3786747,Driverless cars,True
378b941,"""A Cowboy Who Rode the Waves""",True
37931dc,Driverless cars,True
379432c,Driverless cars,True
37af59a,The Face on Mars,True
37af7c5,Exploring Venus,True
37b0331,Exploring Venus,True
37b12d1,Facial action coding system,True
37c61d1,The Face on Mars,True
37e0414,Exploring Venus,True
380aeda,Exploring Venus,True
3818643,Driverless cars,True
381900c,Driverless cars,True
381c00c,Exploring Venus,True
3832cfe,"""A Cowboy Who Rode the Waves""",True
3833fd2,Driverless cars,True
384b5dd,Exploring Venus,True
38562a0,Exploring Venus,True
385ea97,Driverless cars,True
3868a3c,Driverless cars,True
387e0e5,Driverless cars,True
38844bc,Driverless cars,True
3888966,Facial action coding system,True
38a752b,Driverless cars,True
38aeea4,Facial action coding system,True
38b22fd,The Face on Mars,True
38ca5e0,Facial action coding system,True
38eba82,Driverless cars,True
390be02,Driverless cars,True
390f734,Exploring Venus,True
3910d38,Driverless cars,True
3916a44,Driverless cars,True
3926c2c,Facial action coding system,True
392b094,Driverless cars,True
3935ed0,Driverless cars,True
394ce95,The Face on Mars,True
3953491,Driverless cars,True
3984b13,The Face on Mars,True
398af51,Facial action coding system,True
3993eb1,Exploring Venus,True
39a6d61,"""A Cowboy Who Rode the Waves""",True
39a8344,Driverless cars,True
39d6bfb,Exploring Venus,True
39f7e07,The Face on Mars,True
3a0fd12,Driverless cars,True
3a1dd7e,Driverless cars,True
3a20378,The Face on Mars,True
3a27c7e,Facial action coding system,True
3a2ffd1,Driverless cars,True
3a31b70,"""A Cowboy Who Rode the Waves""",True
3a611ed,The Face on Mars,True
3a70d68,Driverless cars,True
3a7a186,Exploring Venus,True
3a7ccc8,The Face on Mars,True
3a93842,Exploring Venus,True
3a9bdb3,Driverless cars,True
3ab1a2d,Exploring Venus,True
3ab3ab1,Driverless cars,True
3ab7697,Facial action coding system,True
3ac8dc9,Driverless cars,True
3adfa2e,Facial action coding system,True
3aea5c1,Driverless cars,True
3aeffd0,Facial action coding system,True
3af3bfb,Driverless cars,True
3af84f4,Facial action coding system,True
3b02e51,Facial action coding system,True
3b0bbb9,Driverless cars,True
3b223d8,Driverless cars,True
3b882f2,Exploring Venus,True
3b946d1,Exploring Venus,True
3b9e818,Driverless cars,True
3bb67ff,Facial action coding system,True
3bd062d,Exploring Venus,True
3bd08c8,Exploring Venus,True
3be8782,Driverless cars,True
3bef3a5,The Face on Mars,True
3c034ac,Exploring Venus,True
3c03d31,Facial action coding system,True
3c0e026,Facial action coding system,True
3c12de3,Exploring Venus,True
3c24bb0,Facial action coding system,True
3c60501,Exploring Venus,True
3c7a135,Driverless cars,True
3c81830,The Face on Mars,True
3c88c11,Exploring Venus,True
3c9f409,Facial action coding system,True
3ca552e,Driverless cars,True
3cabc05,Exploring Venus,True
3cbc0e6,The Face on Mars,True
3cdaa47,Facial action coding system,True
3ce3447,Driverless cars,True
3ce7d44,"""A Cowboy Who Rode the Waves""",True
3d03dc5,Facial action coding system,True
3d0abd2,Driverless cars,True
3d0cbc9,Exploring Venus,True
3d100f8,Driverless cars,True
3d13ded,Driverless cars,True
3d13edb,Facial action coding system,True
3d1a0fa,Exploring Venus,True
3d33aaa,Driverless cars,True
3d3a721,Facial action coding system,True
3d6c4db,The Face on Mars,True
3d74cf4,Exploring Venus,True
3d9d8bf,Driverless cars,True
3db9328,Exploring Venus,True
3dbe4c6,Exploring Venus,True
3dc4b34,Driverless cars,True
3dce3b5,The Face on Mars,True
3dcfa42,The Face on Mars,True
3dd0ee7,Facial action coding system,True
3dea620,Driverless cars,True
3df555a,The Face on Mars,True
3dfc80d,Exploring Venus,True
3e1faa5,The Face on Mars,True
3e23101,Exploring Venus,True
3e43f50,Exploring Venus,True
3e63dd4,Driverless cars,True
3e68222,Exploring Venus,True
3e78c7c,Facial action coding system,True
3e837e8,Facial action coding system,True
3e92243,"""A Cowboy Who Rode the Waves""",True
3e9f3ea,Driverless cars,True
3eaa152,Exploring Venus,True
3ef2980,Exploring Venus,True
3f198e7,Facial action coding system,True
3f4a9c6,Driverless cars,True
3f4fcbb,Driverless cars,True
3f57bee,Facial action coding system,True
3f662e8,Exploring Venus,True
3f75229,Facial action coding system,True
3f892e1,Driverless cars,True
3f948e1,Exploring Venus,True
3fa57a6,The Face on Mars,True
3fa6785,Driverless cars,True
3fc6349,Driverless cars,True
3fccfd5,Driverless cars,True
3fdf204,The Face on Mars,True
3ffd355,"""A Cowboy Who Rode the Waves""",True
400105a,Exploring Venus,True
4009e22,The Face on Mars,True
402835b,Facial action coding system,True
4061085,Driverless cars,True
4067a1e,Facial action coding system,True
4078d46,The Face on Mars,True
407f52e,Exploring Venus,True
4094224,Driverless cars,True
409efc0,Exploring Venus,True
40e6472,Driverless cars,True
4104399,Driverless cars,True
4105c60,"""A Cowboy Who Rode the Waves""",True
410ccee,Facial action coding system,True
410ce9c,Driverless cars,True
412350e,Driverless cars,True
4143c54,Facial action coding system,True
4146edb,Driverless cars,True
4148241,Exploring Venus,True
41549ae,Exploring Venus,True
415a9a2,The Face on Mars,True
415c292,Driverless cars,True
415f088,Driverless cars,True
4170883,Driverless cars,True
417ecc3,Exploring Venus,True
4183f2e,Facial action coding system,True
41bb18f,Driverless cars,True
41dfd07,Exploring Venus,True
41e799c,Facial action coding system,True
41feba2,Driverless cars,True
41ff99a,Exploring Venus,True
4200326,The Face on Mars,True
4215a86,Exploring Venus,True
421781f,Exploring Venus,True
42500f0,Facial action coding system,True
425a4b9,Exploring Venus,True
42658c0,Driverless cars,True
427013e,Driverless cars,True
428a9b9,"""A Cowboy Who Rode the Waves""",True
42933d4,Driverless cars,True
429eccc,Exploring Venus,True
429f1e2,Driverless cars,True
42b1a61,The Face on Mars,True
42e2c21,The Face on Mars,True
42e3e86,Driverless cars,True
42ff84e,Driverless cars,True
4309da2,Facial action coding system,True
4330839,Facial action coding system,True
4333103,Facial action coding system,True
4337759,Driverless cars,True
433b244,Driverless cars,True
4347687,Driverless cars,True
4359c17,Exploring Venus,True
435f95e,Exploring Venus,True
4369929,Exploring Venus,True
4373c2c,Exploring Venus,True
4378d9a,Facial action coding system,True
4393d81,Exploring Venus,True
43af0ee,Facial action coding system,True
43bbaee,Driverless cars,True
43c598e,Exploring Venus,True
43cb52e,Facial action coding system,True
43fc6ff,Exploring Venus,True
441ba57,Facial action coding system,True
442da01,The Face on Mars,True
4442f3c,Facial action coding system,True
444b132,Exploring Venus,True
4451061,Driverless cars,True
445c11a,Exploring Venus,True
4465d4c,The Face on Mars,True
4469515,Driverless cars,True
44a1d3c,The Face on Mars,True
44bc4d1,Facial action coding system,True
44bde0e,"""A Cowboy Who Rode the Waves""",True
44d4d56,Facial action coding system,True
44d5b69,The Face on Mars,True
44d8489,Facial action coding system,True
44e88b0,The Face on Mars,True
44f2536,Exploring Venus,True
44f4b61,Exploring Venus,True
4509c10,"""A Cowboy Who Rode the Waves""",True
45174e2,Facial action coding system,True
451c458,Driverless cars,True
4522771,Exploring Venus,True
4530e97,Driverless cars,True
45428e8,Driverless cars,True
4546ec3,Facial action coding system,True
4562e98,Driverless cars,True
45630fd,Exploring Venus,True
4575e69,Facial action coding system,True
4586b43,Facial action coding system,True
458a223,The Face on Mars,True
4591576,Facial action coding system,True
4599969,Driverless cars,True
45a5be8,"""A Cowboy Who Rode the Waves""",True
45b6989,Exploring Venus,True
45da3a8,Driverless cars,True
45dcd48,Driverless cars,True
4611cbc,Facial action coding system,True
461b4ab,Exploring Venus,True
4620d7f,Driverless cars,True
4667092,Driverless cars,True
466a255,Exploring Venus,True
467b271,Driverless cars,True
4687b25,Exploring Venus,True
468b07c,Facial action coding system,True
468f06d,Exploring Venus,True
46970c2,Driverless cars,True
46d27e2,Exploring Venus,True
46d9c7d,Driverless cars,True
46dd6fb,Exploring Venus,True
46df9c0,The Face on Mars,True
46fa387,Facial action coding system,True
46fbc04,Exploring Venus,True
470a853,Driverless cars,True
471f8d3,Facial action coding system,True
47225d8,"""A Cowboy Who Rode the Waves""",True
472298b,Driverless cars,True
4735bbe,Exploring Venus,True
473f48b,Driverless cars,True
4743935,The Face on Mars,True
474ec4c,Exploring Venus,True
474f4f1,Facial action coding system,True
475637e,Driverless cars,True
4761e38,Exploring Venus,True
47626ae,Driverless cars,True
476dee5,Driverless cars,True
477bbba,Driverless cars,True
4780b02,Driverless cars,True
47824ea,Facial action coding system,True
478c10a,The Face on Mars,True
478d872,Facial action coding system,True
4794787,Driverless cars,True
4795d3e,Facial action coding system,True
47a5dff,Driverless cars,True
47a87ad,Exploring Venus,True
47b0dbe,"""A Cowboy Who Rode the Waves""",True
47b45a7,Exploring Venus,True
47ba414,Exploring Venus,True
47c2307,Driverless cars,True
47dc813,The Face on Mars,True
480146f,Driverless cars,True
4803882,"""A Cowboy Who Rode the Waves""",True
481b89b,Exploring Venus,True
481d724,Driverless cars,True
483511a,Facial action coding system,True
4836f2f,Facial action coding system,True
485b577,Exploring Venus,True
4867a46,Exploring Venus,True
4880189,Exploring Venus,True
4889825,The Face on Mars,True
488a448,"""A Cowboy Who Rode the Waves""",True
4896b87,Driverless cars,True
48c70fe,Exploring Venus,True
48c86d8,Driverless cars,True
48d0510,Facial action coding system,True
48f29aa,Driverless cars,True
48f4678,Exploring Venus,True
48f888b,Exploring Venus,True
48fdee7,Driverless cars,True
48ff14c,"""A Cowboy Who Rode the Waves""",True
491120f,Driverless cars,True
4923deb,Driverless cars,True
4932307,Exploring Venus,True
494d653,Exploring Venus,True
4953269,Driverless cars,True
499367b,Driverless cars,True
4993cfc,Driverless cars,True
49942e7,Exploring Venus,True
4999445,Exploring Venus,True
49b3030,"""A Cowboy Who Rode the Waves""",True
49b9771,Driverless cars,True
49e0d87,Driverless cars,True
49f49a3,Facial action coding system,True
4a0a356,The Face on Mars,True
4a0bbf4,"""A Cowboy Who Rode the Waves""",True
4a12dd2,Driverless cars,True
4a16419,Exploring Venus,True
4a18904,Facial action coding system,True
4a1beff,Exploring Venus,True
4a210f9,"""A Cowboy Who Rode the Waves""",True
4a2adc3,Exploring Venus,True
4a2e401,The Face on Mars,True
4a35d90,Exploring Venus,True
4a3d281,Driverless cars,True
4a3eac2,"""A Cowboy Who Rode the Waves""",True
4a3ef9f,Driverless cars,True
4a481e0,Facial action coding system,True
4a4b42e,Driverless cars,True
4a5db0a,The Face on Mars,True
4a6a1db,Exploring Venus,True
4a7605d,The Face on Mars,True
4a7f13c,Facial action coding system,True
4a8d31e,Driverless cars,True
4a8da90,Facial action coding system,True
4a9a74b,Driverless cars,True
4ab6958,Exploring Venus,True
4ab8bc1,The Face on Mars,True
4ad512b,"""A Cowboy Who Rode the Waves""",True
4ad859a,Facial action coding system,True
4ae7748,Driverless cars,True
4aea2ed,"""A Cowboy Who Rode the Waves""",True
4af15c8,Exploring Venus,True
4af3457,Facial action coding system,True
4af77e9,"""A Cowboy Who Rode the Waves""",True
4afa8b6,Driverless cars,True
4afe849,Driverless cars,True
4b2ed69,The Face on Mars,True
4b30666,Facial action coding system,True
4b3357a,Driverless cars,True
4b35d62,Driverless cars,True
4b39a5d,The Face on Mars,True
4b47532,Driverless cars,True
4b5df1d,Facial action coding system,True
4b6d0bb,Facial action coding system,True
4b79d77,Driverless cars,True
4b8a067,Facial action coding system,True
4b98b72,Driverless cars,True
4ba41e0,Facial action coding system,True
4bc1460,Facial action coding system,True
4bda0df,The Face on Mars,True
4bf890b,Exploring Venus,True
4c06862,Exploring Venus,True
4c1ae2c,Facial action coding system,True
4c1b568,"""A Cowboy Who Rode the Waves""",True
4c262b2,Exploring Venus,True
4c2c258,"""A Cowboy Who Rode the Waves""",True
4c33872,Facial action coding system,True
4c6248a,Driverless cars,True
4c6b885,Facial action coding system,True
4c772de,Exploring Venus,True
4c93ae4,The Face on Mars,True
4cbcf7f,Driverless cars,True
4ce2007,Facial action coding system,True
4ceefe6,Driverless cars,True
4cf5c8c,Driverless cars,True
4d04b46,Facial action coding system,True
4d4448d,Exploring Venus,True
4d5baca,Exploring Venus,True
